# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.88744e-01  3.47495e-05  2.68955e-05 
  4.89995e-01  -6.83907e-06 2.68639e-05 
  4.91246e-01  2.48511e-05  2.68321e-05 
  4.92496e-01  -2.08714e-05 2.68002e-05 
  4.93747e-01  5.75467e-05  2.67680e-05 
  4.94997e-01  5.86472e-05  2.67357e-05 
  4.96248e-01  1.98081e-05  2.67032e-05 
  4.97499e-01  5.98574e-05  2.66706e-05 
  4.98749e-01  -1.95481e-05 2.66379e-05 
  5.00000e-01  -3.71984e-06 2.66052e-05 
