# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.14957e-01  -4.29771e-05 6.54715e-05 
  4.16208e-01  -1.59330e-04 6.53697e-05 
  4.17459e-01  2.09971e-05  6.52686e-05 
  4.18709e-01  -1.45201e-04 6.51682e-05 
  4.19960e-01  -4.71788e-05 6.50684e-05 
  4.21211e-01  -1.32590e-04 6.49693e-05 
  4.22461e-01  -1.62015e-04 6.48709e-05 
  4.23712e-01  -1.95410e-04 6.47730e-05 
  4.24962e-01  2.44161e-05  6.46758e-05 
  4.26213e-01  2.76741e-06  6.45792e-05 
  4.27464e-01  -9.60976e-05 6.44832e-05 
  4.28714e-01  5.71866e-05  6.43878e-05 
  4.29965e-01  1.81238e-05  6.42930e-05 
  4.31216e-01  -9.12295e-06 6.41988e-05 
  4.32466e-01  9.33722e-05  6.41051e-05 
  4.33717e-01  6.07086e-05  6.40121e-05 
  4.34967e-01  7.14369e-06  6.39196e-05 
  4.36218e-01  -9.63654e-05 6.38276e-05 
  4.37469e-01  7.11904e-05  6.37363e-05 
  4.38719e-01  -1.10213e-04 6.36454e-05 
  4.39970e-01  -8.67858e-06 6.35551e-05 
  4.41221e-01  1.36312e-05  6.34653e-05 
  4.42471e-01  -4.66178e-05 6.33760e-05 
  4.43722e-01  1.34649e-04  6.32872e-05 
  4.44972e-01  -1.69049e-05 6.31989e-05 
  4.46223e-01  2.26583e-05  6.31110e-05 
  4.47474e-01  4.15033e-05  6.30236e-05 
  4.48724e-01  4.66065e-05  6.29366e-05 
  4.49975e-01  -4.92926e-05 6.28499e-05 
  4.51226e-01  -9.71924e-05 6.27637e-05 
  4.52476e-01  -1.06862e-04 6.26777e-05 
  4.53727e-01  9.02717e-05  6.25921e-05 
  4.54977e-01  4.67711e-05  6.25068e-05 
  4.56228e-01  1.92728e-05  6.24217e-05 
  4.57479e-01  -1.65132e-05 6.23369e-05 
  4.58729e-01  2.41513e-05  6.22523e-05 
  4.59980e-01  -1.15281e-04 6.21679e-05 
  4.61231e-01  -6.95477e-05 6.20837e-05 
  4.62481e-01  -2.89773e-05 6.19996e-05 
  4.63732e-01  2.50424e-05  6.19157e-05 
  4.64982e-01  -1.80225e-05 6.18319e-05 
  4.66233e-01  -7.75682e-05 6.17483e-05 
  4.67484e-01  -6.89871e-05 6.16648e-05 
  4.68734e-01  2.66473e-06  6.15814e-05 
  4.69985e-01  4.08584e-05  6.14982e-05 
  4.71236e-01  -2.24365e-05 6.14151e-05 
  4.72486e-01  -3.85457e-05 6.13321e-05 
  4.73737e-01  -7.91101e-05 6.12493e-05 
  4.74987e-01  -1.79001e-05 6.11667e-05 
  4.76238e-01  -4.95941e-06 6.10842e-05 
  4.77489e-01  -6.23845e-08 6.10020e-05 
