# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.62481e-01  2.58271e-05  2.57789e-05 
  4.63732e-01  3.18802e-05  2.57462e-05 
  4.64982e-01  4.54549e-05  2.57140e-05 
  4.66233e-01  2.62008e-05  2.56824e-05 
  4.67484e-01  1.51212e-06  2.56512e-05 
  4.68734e-01  -7.60331e-07 2.56203e-05 
  4.69985e-01  1.83441e-05  2.55897e-05 
  4.71236e-01  2.62129e-05  2.55594e-05 
  4.72486e-01  4.31634e-05  2.55291e-05 
  4.73737e-01  7.35484e-05  2.54989e-05 
  4.74987e-01  2.84424e-05  2.54686e-05 
  4.76238e-01  1.70517e-05  2.54382e-05 
  4.77489e-01  -1.50823e-05 2.54075e-05 
  4.78739e-01  6.99305e-06  2.53765e-05 
  4.79990e-01  4.72126e-05  2.53452e-05 
  4.81241e-01  4.13967e-05  2.53135e-05 
  4.82491e-01  2.25167e-05  2.52813e-05 
  4.83742e-01  2.55451e-05  2.52486e-05 
  4.84992e-01  -6.89976e-06 2.52154e-05 
  4.86243e-01  4.28486e-06  2.51816e-05 
  4.87494e-01  6.71225e-06  2.51472e-05 
  4.88744e-01  7.72062e-06  2.51123e-05 
  4.89995e-01  6.37428e-05  2.50767e-05 
  4.91246e-01  5.19865e-05  2.50407e-05 
  4.92496e-01  5.25446e-05  2.50041e-05 
  4.93747e-01  3.90632e-05  2.49670e-05 
  4.94997e-01  5.18872e-06  2.49294e-05 
  4.96248e-01  3.90748e-06  2.48915e-05 
  4.97499e-01  3.42374e-05  2.48532e-05 
  4.98749e-01  -6.09178e-06 2.48146e-05 
  5.00000e-01  4.47218e-05  2.47758e-05 
