# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.98699e-01  -5.57741e-06 6.49210e-05 
  3.99950e-01  4.56817e-05  6.48135e-05 
  4.01201e-01  4.65155e-05  6.47070e-05 
  4.02451e-01  -5.86034e-05 6.46014e-05 
  4.03702e-01  5.01515e-06  6.44968e-05 
  4.04952e-01  1.52560e-04  6.43931e-05 
  4.06203e-01  -5.43980e-05 6.42903e-05 
  4.07454e-01  -1.58815e-05 6.41884e-05 
  4.08704e-01  -6.00544e-05 6.40873e-05 
  4.09955e-01  2.31806e-05  6.39870e-05 
  4.11206e-01  -3.94864e-05 6.38875e-05 
  4.12456e-01  -7.32902e-06 6.37887e-05 
  4.13707e-01  -1.65874e-05 6.36907e-05 
  4.14957e-01  8.14512e-05  6.35933e-05 
  4.16208e-01  -3.87524e-05 6.34966e-05 
  4.17459e-01  6.83198e-05  6.34006e-05 
  4.18709e-01  1.31908e-04  6.33052e-05 
  4.19960e-01  9.48903e-05  6.32104e-05 
  4.21211e-01  6.61347e-05  6.31162e-05 
  4.22461e-01  -1.88653e-05 6.30225e-05 
  4.23712e-01  -1.58369e-05 6.29295e-05 
  4.24962e-01  1.08049e-04  6.28370e-05 
  4.26213e-01  3.49796e-05  6.27451e-05 
  4.27464e-01  1.36774e-05  6.26537e-05 
  4.28714e-01  4.26280e-05  6.25628e-05 
  4.29965e-01  1.64710e-05  6.24726e-05 
  4.31216e-01  2.04953e-06  6.23828e-05 
  4.32466e-01  -1.03246e-05 6.22936e-05 
  4.33717e-01  -6.09743e-06 6.22049e-05 
  4.34967e-01  -2.51691e-05 6.21167e-05 
  4.36218e-01  5.52487e-05  6.20291e-05 
  4.37469e-01  8.55822e-07  6.19419e-05 
  4.38719e-01  6.45353e-05  6.18553e-05 
  4.39970e-01  -2.47059e-05 6.17692e-05 
  4.41221e-01  1.08302e-04  6.16835e-05 
  4.42471e-01  -1.02620e-04 6.15983e-05 
  4.43722e-01  6.77863e-05  6.15136e-05 
  4.44972e-01  9.02356e-05  6.14292e-05 
  4.46223e-01  1.07563e-05  6.13453e-05 
  4.47474e-01  -1.60913e-05 6.12618e-05 
  4.48724e-01  1.12741e-04  6.11787e-05 
  4.49975e-01  3.75723e-05  6.10959e-05 
  4.51226e-01  -1.62325e-05 6.10134e-05 
  4.52476e-01  1.17014e-04  6.09312e-05 
  4.53727e-01  -3.68075e-06 6.08492e-05 
  4.54977e-01  9.78113e-05  6.07675e-05 
  4.56228e-01  7.26567e-05  6.06860e-05 
  4.57479e-01  -2.12713e-05 6.06047e-05 
  4.58729e-01  2.71882e-05  6.05236e-05 
  4.59980e-01  2.06523e-05  6.04425e-05 
  4.61231e-01  -1.10487e-04 6.03616e-05 
  4.62481e-01  -5.12959e-05 6.02808e-05 
  4.63732e-01  5.42335e-05  6.02001e-05 
  4.64982e-01  -2.57540e-05 6.01194e-05 
  4.66233e-01  4.21759e-05  6.00388e-05 
  4.67484e-01  7.01453e-05  5.99582e-05 
  4.68734e-01  1.27659e-04  5.98777e-05 
  4.69985e-01  -5.43782e-05 5.97973e-05 
  4.71236e-01  4.10429e-05  5.97168e-05 
  4.72486e-01  -9.03836e-05 5.96365e-05 
  4.73737e-01  1.25775e-04  5.95563e-05 
  4.74987e-01  6.25282e-06  5.94761e-05 
  4.76238e-01  9.70027e-05  5.93961e-05 
  4.77489e-01  6.61178e-05  5.93162e-05 
  4.78739e-01  9.04992e-05  5.92366e-05 
  4.79990e-01  3.79081e-05  5.91571e-05 
  4.81241e-01  3.55371e-05  5.90779e-05 
  4.82491e-01  -2.45841e-05 5.89991e-05 
  4.83742e-01  -1.09522e-04 5.89205e-05 
  4.84992e-01  -2.37641e-06 5.88424e-05 
  4.86243e-01  -1.05891e-04 5.87647e-05 
  4.87494e-01  -7.97242e-05 5.86876e-05 
  4.88744e-01  -3.76173e-05 5.86109e-05 
  4.89995e-01  1.30684e-05  5.85349e-05 
  4.91246e-01  -5.12043e-05 5.84595e-05 
  4.92496e-01  4.16251e-05  5.83847e-05 
  4.93747e-01  7.46439e-05  5.83107e-05 
  4.94997e-01  4.68501e-05  5.82374e-05 
  4.96248e-01  -9.41689e-06 5.81650e-05 
  4.97499e-01  8.89474e-05  5.80933e-05 
  4.98749e-01  3.07527e-05  5.80225e-05 
  5.00000e-01  8.18431e-05  5.79526e-05 
